CaseID,choice,choice_set,advisory_1,advisory_2,advisory_3,catch_per_trip_1,catch_per_trip_2,catch_per_trip_3,wqi_1,wqi_2,wqi_3,proportion_1,proportion_2,proportion_3,weed_1,weed_2,weed_3,cost_1,cost_2,cost_3
1662,2,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
1662,1,2,0.75,0.75,1.15,3,1,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
1662,2,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
1662,2,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
1662,1,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
1662,2,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
1674,2,1,1.5,0.4,1.15,1,4,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.2,0.3,135,20,0
1674,1,2,1.15,1.15,1.15,2,4,2,0.95,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
1674,2,3,0.4,1.5,1.15,4,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.2,0.3,70,350,0
1674,1,4,0.4,0.4,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,350,20,0
1674,2,5,1.15,0.4,1.15,4,1,2,0.47,0.3,0.47,1,1,0.85,0.5,0.1,0.3,20,20,0
1674,1,6,0.75,1.5,1.15,2,1,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.2,0.3,350,70,0
1688,1,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
1688,2,2,1.5,0.4,1.15,1,4,2,0.3,0.47,0.47,0.45,0.85,0.85,0.1,0.1,0.3,20,350,0
1688,2,3,0.4,1.5,1.15,2,4,2,0.3,0.85,0.47,1,1,0.85,0.5,0.1,0.3,70,230,0
1688,2,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
1688,2,5,0.4,0.75,1.15,2,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,350,20,0
1688,2,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
1689,3,1,1.15,0.75,1.15,4,1,2,0.95,0.47,0.47,0.45,0.65,0.85,0.5,0.1,0.3,350,20,0
1689,3,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
1689,3,3,1.5,1.5,1.15,4,1,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,135,0
1689,3,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
1689,3,5,1.5,0.4,1.15,1,1,2,0.47,0.95,0.47,0.65,1,0.85,0.1,0.5,0.3,70,230,0
1689,3,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
1694,1,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
1694,1,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
1694,2,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
1694,1,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
1694,2,5,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.45,0.85,0.85,0.2,0.2,0.3,20,350,0
1694,1,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
1699,3,1,1.5,0.4,1.15,3,1,2,0.85,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,135,0
1699,3,2,0.4,1.15,1.15,4,1,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,350,350,0
1699,1,3,1.5,0.75,1.15,4,1,2,0.95,0.3,0.47,1,0.65,0.85,0.2,0.5,0.3,20,350,0
1699,2,4,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,0.45,0.45,0.85,0.5,0.1,0.3,20,70,0
1699,2,5,1.15,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,20,0
1699,2,6,0.4,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.45,0.85,0.5,0.2,0.3,135,20,0
1703,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
1703,1,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
1703,2,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
1703,2,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
1703,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
1703,3,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
1709,3,1,1.5,0.4,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,350,230,0
1709,3,2,1.5,0.4,1.15,4,1,2,0.47,0.85,0.47,0.65,0.45,0.85,0.5,0.2,0.3,20,230,0
1709,3,3,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,0.85,0.65,0.85,0.1,0.1,0.3,350,70,0
1709,3,4,0.4,1.5,1.15,1,4,2,0.95,0.95,0.47,0.85,0.45,0.85,0.2,0.3,0.3,350,230,0
1709,3,5,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.1,0.3,0.3,70,350,0
1709,3,6,0.4,0.75,1.15,2,4,2,0.3,0.95,0.47,0.85,0.45,0.85,0.2,0.5,0.3,135,20,0
1719,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
1719,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
1719,3,3,1.15,0.75,1.15,2,1,2,0.95,0.3,0.47,0.65,0.65,0.85,0.5,0.1,0.3,350,20,0
1719,2,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
1719,2,5,1.5,0.4,1.15,3,4,2,0.95,0.47,0.47,0.65,0.65,0.85,0.2,0.1,0.3,350,20,0
1719,2,6,0.4,1.5,1.15,4,3,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,350,135,0
1728,2,1,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.5,0.2,0.3,350,20,0
1728,2,2,0.75,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.85,0.85,0.1,0.5,0.3,350,20,0
1728,2,3,0.75,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,20,70,0
1728,2,4,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.85,0.85,0.2,0.5,0.3,350,20,0
1728,2,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
1728,1,6,0.4,1.15,1.15,1,4,2,0.95,0.3,0.47,1,1,0.85,0.5,0.2,0.3,135,135,0
1740,1,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
1740,1,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
1740,2,3,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
1740,2,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
1740,1,5,1.5,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,1,0.85,0.3,0.3,0.3,70,350,0
1740,2,6,1.5,0.4,1.15,1,2,2,0.47,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
1751,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
1751,1,2,0.4,1.5,1.15,4,1,2,0.85,0.95,0.47,0.45,1,0.85,0.3,0.1,0.3,70,70,0
1751,1,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
1751,1,4,0.4,1.5,1.15,2,2,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,135,135,0
1751,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
1751,1,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
1752,1,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
1752,2,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
1752,1,3,1.5,0.4,1.15,4,2,2,0.85,0.3,0.47,1,1,0.85,0.1,0.5,0.3,230,70,0
1752,2,4,1.15,0.4,1.15,2,4,2,0.3,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,20,350,0
1752,1,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
1752,2,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
1753,3,1,0.75,1.15,1.15,1,4,2,0.47,0.95,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,350,0
1753,3,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
1753,3,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
1753,3,4,0.4,0.4,1.15,3,1,2,0.85,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
1753,3,5,0.4,1.5,1.15,1,1,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.1,0.3,230,70,0
1753,3,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
1759,1,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
1759,2,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
1759,2,3,1.5,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,70,230,0
1759,1,4,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.3,0.5,0.3,20,70,0
1759,1,5,0.75,1.5,1.15,4,1,2,0.95,0.3,0.47,0.85,0.45,0.85,0.5,0.5,0.3,230,20,0
1759,1,6,1.5,0.4,1.15,2,4,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.2,0.3,135,70,0
1781,2,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
1781,2,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
1781,2,3,1.5,0.4,1.15,2,4,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.2,0.3,20,230,0
1781,2,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
1781,2,5,0.75,0.75,1.15,4,1,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.5,0.3,350,350,0
1781,2,6,0.4,1.5,1.15,4,2,2,0.85,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,135,70,0
1782,2,1,1.5,0.4,1.15,1,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,70,350,0
1782,1,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
1782,2,3,1.5,1.15,1.15,4,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,135,350,0
1782,1,4,0.4,1.5,1.15,3,1,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.1,0.3,20,20,0
1782,1,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
1782,2,6,1.5,0.4,1.15,3,2,2,0.85,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,350,20,0
1783,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
1783,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
1783,2,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
1783,2,4,0.4,1.5,1.15,2,2,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,135,135,0
1783,2,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
1783,2,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
1786,2,1,1.5,0.4,1.15,1,4,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.2,0.3,135,20,0
1786,1,2,1.15,1.15,1.15,2,4,2,0.95,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
1786,2,3,0.4,1.5,1.15,4,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.2,0.3,70,350,0
1786,1,4,0.4,0.4,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,20,350,0
1786,1,5,0.4,1.15,1.15,1,4,2,0.3,0.47,0.47,1,1,0.85,0.1,0.5,0.3,20,20,0
1786,2,6,1.5,0.75,1.15,1,2,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,350,0
1803,1,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
1803,1,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
1803,2,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
1803,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
1803,1,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
1803,1,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
1812,2,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
1812,2,2,0.4,1.5,1.15,2,2,2,0.3,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
1812,1,3,0.75,1.5,1.15,2,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,135,0
1812,2,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
1812,2,5,1.5,0.4,1.15,4,1,2,0.47,0.95,0.47,1,0.65,0.85,0.1,0.1,0.3,70,20,0
1812,2,6,1.15,1.5,1.15,1,4,2,0.47,0.3,0.47,0.65,0.65,0.85,0.1,0.5,0.3,350,20,0
1814,2,1,1.5,0.4,1.15,1,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,70,350,0
1814,2,2,0.4,0.75,1.15,2,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
1814,1,3,1.15,1.5,1.15,2,4,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,135,0
1814,2,4,1.5,0.4,1.15,1,3,2,0.3,0.95,0.47,0.85,0.65,0.85,0.1,0.5,0.3,20,20,0
1814,3,5,1.5,1.15,1.15,3,1,2,0.3,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
1814,1,6,0.4,1.5,1.15,2,3,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,20,350,0
1815,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
1815,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
1815,3,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
1815,1,4,0.4,1.5,1.15,2,2,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,135,135,0
1815,3,5,1.5,0.4,1.15,3,4,2,0.95,0.47,0.47,0.65,0.65,0.85,0.2,0.1,0.3,350,20,0
1815,1,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
1820,2,1,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
1820,1,2,1.15,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.3,0.1,0.3,20,350,0
1820,1,3,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
1820,1,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
1820,1,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
1820,2,6,0.4,1.5,1.15,2,1,2,0.3,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
1822,1,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
1822,1,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
1822,3,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
1822,1,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
1822,3,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
1822,2,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
1823,2,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
1823,2,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
1823,2,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
1823,2,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
1823,2,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
1823,2,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
1835,2,1,1.5,0.4,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,20,230,0
1835,1,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
1835,1,3,0.4,0.75,1.15,4,1,2,0.85,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,20,135,0
1835,1,4,1.5,0.4,1.15,4,4,2,0.95,0.3,0.47,0.65,0.45,0.85,0.2,0.5,0.3,230,20,0
1835,2,5,0.75,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,350,0
1835,1,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
1836,2,1,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
1836,1,2,1.15,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.3,0.1,0.3,20,350,0
1836,1,3,1.15,0.4,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,70,0
1836,2,4,0.4,1.5,1.15,2,4,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.5,0.3,70,20,0
1836,1,5,1.5,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,1,0.85,0.3,0.3,0.3,70,350,0
1836,2,6,0.4,1.5,1.15,2,1,2,0.3,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
1839,2,1,1.5,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.1,0.3,20,350,0
1839,1,2,0.4,1.5,1.15,2,2,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,20,135,0
1839,2,3,1.5,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,70,230,0
1839,2,4,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.3,0.5,0.3,20,70,0
1839,1,5,0.75,1.5,1.15,4,1,2,0.95,0.3,0.47,0.85,0.45,0.85,0.5,0.5,0.3,230,20,0
1839,2,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
1840,3,1,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.5,0.2,0.3,350,20,0
1840,2,2,0.75,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.85,0.85,0.1,0.5,0.3,350,20,0
1840,1,3,0.75,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,20,70,0
1840,3,4,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.85,0.85,0.2,0.5,0.3,350,20,0
1840,1,5,0.75,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,230,0
1840,1,6,0.4,1.15,1.15,1,4,2,0.95,0.3,0.47,1,1,0.85,0.5,0.2,0.3,135,135,0
1841,2,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
1841,2,2,0.4,1.15,1.15,2,3,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
1841,1,3,0.75,1.5,1.15,4,1,2,0.85,0.3,0.47,0.85,0.45,0.85,0.5,0.1,0.3,70,70,0
1841,1,4,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.85,1,0.85,0.5,0.2,0.3,70,350,0
1841,1,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
1841,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
1855,2,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
1855,1,2,0.4,1.5,1.15,2,2,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,20,135,0
1855,2,3,1.5,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,70,230,0
1855,1,4,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.3,0.5,0.3,20,70,0
1855,1,5,0.75,1.5,1.15,4,1,2,0.95,0.3,0.47,0.85,0.45,0.85,0.5,0.5,0.3,230,20,0
1855,2,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
1862,2,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
1862,2,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
1862,3,3,1.5,1.15,1.15,4,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,135,350,0
1862,1,4,0.4,1.5,1.15,3,1,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.1,0.3,20,20,0
1862,3,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
1862,1,6,0.4,1.5,1.15,2,3,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,20,350,0
1872,3,1,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.5,0.2,0.3,350,20,0
1872,2,2,0.75,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.85,0.85,0.1,0.5,0.3,350,20,0
1872,1,3,1.15,0.75,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.3,0.1,0.3,70,20,0
1872,2,4,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.85,0.85,0.2,0.5,0.3,350,20,0
1872,2,5,1.15,0.75,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,230,70,0
1872,2,6,1.15,0.4,1.15,4,1,2,0.3,0.95,0.47,1,1,0.85,0.2,0.5,0.3,135,135,0
1873,3,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
1873,3,2,0.4,1.15,1.15,2,3,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
1873,3,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
1873,3,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
1873,3,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
1873,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
1875,1,1,0.4,1.5,1.15,1,3,2,0.47,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,135,70,0
